Open,High,Low,Close,Volume,open Time,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume
1693880400000,25742.38000000,25757.82000000,25742.37000000,25757.82000000,22.63253000,1693880699999,582773.59822440,995,17.65256000,454513.42159960,0
1693880700000,25757.81000000,25758.68000000,25735.56000000,25735.57000000,31.14840000,1693880999999,802136.71872580,1246,10.36818000,267018.66736350,0
1693881000000,25735.57000000,25742.84000000,25730.17000000,25741.14000000,58.56612000,1693881299999,1507377.33553000,1554,21.66795000,557652.61756220,0
1693881300000,25741.15000000,25741.15000000,25700.00000000,25701.98000000,57.38311000,1693881599999,1475838.19124240,2379,15.67022000,403019.95102190,0
1693881600000,25701.98000000,25722.18000000,25694.22000000,25708.95000000,76.55975000,1693881899999,1968211.55613730,2529,34.93656000,898161.39056700,0
1693881900000,25708.95000000,25718.02000000,25682.08000000,25685.95000000,71.04545000,1693882199999,1826092.55576520,2444,23.41029000,601641.10865910,0
1693882200000,25685.95000000,25703.51000000,25685.95000000,25703.50000000,24.86978000,1693882499999,639101.55470810,1257,17.51788000,450167.60362500,0
1693882500000,25703.51000000,25713.53000000,25670.00000000,25670.49000000,110.29055000,1693882799999,2833624.16067270,2596,46.89963000,1204900.58406790,0
1693882800000,25670.50000000,25685.98000000,25642.01000000,25665.71000000,145.38639000,1693883099999,3731618.80364680,3943,55.32951000,1420044.50511280,0
1693883100000,25665.72000000,25680.00000000,25562.62000000,25602.04000000,375.67495000,1693883399999,9617594.16195130,6407,168.71442000,4317758.07330760,0
1693883400000,25602.04000000,25636.97000000,25590.52000000,25625.80000000,216.65466000,1693883699999,5550046.31263120,4148,95.01142000,2433855.66945470,0
1693883700000,25625.80000000,25626.69000000,25610.37000000,25623.84000000,106.02167000,1693883999999,2716197.13195160,2981,52.70306000,1350218.69579900,0
1693884000000,25623.83000000,25623.84000000,25593.85000000,25602.61000000,126.62608000,1693884299999,3242449.16258340,3073,56.82067000,1454897.52823870,0
1693884300000,25602.60000000,25652.65000000,25602.60000000,25634.20000000,56.09225000,1693884599999,1437563.58607910,2187,31.24629000,800785.23318530,0
1693884600000,25634.21000000,25651.20000000,25631.47000000,25649.25000000,66.28385000,1693884899999,1699617.31663370,1931,36.39615000,933260.28934120,0
1693884900000,25649.25000000,25668.87000000,25645.79000000,25662.85000000,84.93001000,1693885199999,2179312.10295910,2356,37.55894000,963714.45350540,0
1693885200000,25662.85000000,25662.86000000,25650.00000000,25653.80000000,30.26573000,1693885499999,776450.22128180,1437,8.98016000,230371.55342940,0
1693885500000,25653.80000000,25667.76000000,25653.80000000,25657.71000000,40.40912000,1693885799999,1036957.54703900,1434,20.78661000,533403.79182810,0
1693885800000,25657.71000000,25666.37000000,25657.70000000,25663.38000000,66.40274000,1693886099999,1704134.49056840,1365,31.17278000,799960.04451800,0
1693886100000,25663.38000000,25694.29000000,25663.38000000,25692.45000000,101.06782000,1693886399999,2596081.40199230,2058,56.66163000,1455311.01678400,0
1693886400000,25692.45000000,25705.83000000,25689.93000000,25701.30000000,56.28499000,1693886699999,1446404.80616730,1884,24.88403000,639437.63060530,0
1693886700000,25701.30000000,25712.12000000,25693.56000000,25707.79000000,76.73440000,1693886999999,1972178.05309360,1548,41.85332000,1075715.30446320,0
1693887000000,25707.80000000,25716.88000000,25704.96000000,25707.83000000,37.12864000,1693887299999,954536.65523180,1289,14.14898000,363744.91424260,0
1693887300000,25707.82000000,25731.19000000,25707.82000000,25712.83000000,101.15888000,1693887599999,2602215.65477020,2150,53.81342000,1384143.09541000,0
1693887600000,25712.83000000,25712.84000000,25699.21000000,25704.84000000,44.77896000,1693887899999,1150990.66558820,1568,17.48580000,449433.67074810,0
1693887900000,25704.84000000,25704.85000000,25678.06000000,25692.15000000,92.31616000,1693888199999,2371561.30139770,1599,30.61974000,786546.10605840,0
1693888200000,25692.15000000,25722.16000000,25692.15000000,25718.92000000,81.00984000,1693888499999,2082793.39414090,1605,53.64127000,1379038.35939020,0
1693888500000,25718.92000000,25726.22000000,25718.91000000,25718.91000000,39.46719000,1693888799999,1015165.61986930,1100,8.21454000,211291.95675920,0
1693888800000,25718.91000000,25723.67000000,25702.65000000,25702.65000000,39.63815000,1693889099999,1019344.62585370,1490,16.60656000,427080.95346250,0
1693889100000,25702.65000000,25710.21000000,25700.00000000,25701.48000000,23.57895000,1693889399999,606075.76240080,1228,12.20675000,313759.44468190,0
1693889400000,25701.49000000,25701.49000000,25684.23000000,25690.52000000,48.32644000,1693889699999,1241608.31231490,1390,14.93830000,383771.42737180,0
1693889700000,25690.53000000,25698.24000000,25690.52000000,25698.24000000,26.05257000,1693889999999,669383.98378110,1103,15.59987000,400812.43532930,0
1693890000000,25698.23000000,25702.86000000,25688.73000000,25688.74000000,54.92285000,1693890299999,1411448.47006060,1550,30.94154000,795149.87119370,0
1693890300000,25688.74000000,25700.99000000,25688.73000000,25700.98000000,23.28005000,1693890599999,598190.11718070,1072,12.16790000,312639.46876230,0
1693890600000,25700.98000000,25756.72000000,25700.98000000,25755.42000000,130.45838000,1693890899999,3356133.25898300,2427,97.75502000,2514588.64124700,0
1693890900000,25755.43000000,25755.43000000,25731.90000000,25735.00000000,57.51479000,1693891199999,1480466.47196450,1767,28.27772000,727831.32916680,0
1693891200000,25735.00000000,25736.21000000,25721.88000000,25726.26000000,40.05878000,1693891499999,1030768.33396570,1621,18.21702000,468745.73503990,0
1693891500000,25726.26000000,25726.27000000,25721.88000000,25721.88000000,35.77167000,1693891799999,920234.34816280,1052,11.27643000,290094.47180500,0
1693891800000,25721.89000000,25721.89000000,25713.24000000,25716.39000000,55.52171000,1693892099999,1427826.58893410,1380,21.06650000,541716.75074900,0
1693892100000,25716.38000000,25716.39000000,25711.06000000,25711.06000000,18.69608000,1693892399999,480748.35302910,1022,4.91817000,126464.62898760,0
1693892400000,25711.06000000,25711.07000000,25710.00000000,25710.00000000,22.80648000,1693892699999,586365.00128280,860,8.02665000,206367.19984510,0
1693892700000,25710.00000000,25720.92000000,25708.08000000,25720.92000000,39.47692000,1693892999999,1015152.78476330,1180,28.71978000,738552.40094920,0
1693893000000,25720.92000000,25749.93000000,25713.84000000,25739.93000000,76.70861000,1693893299999,1973810.43639110,2131,47.54055000,1223185.58248880,0
1693893300000,25739.94000000,25741.54000000,25729.73000000,25733.31000000,31.58880000,1693893599999,812980.17775840,1376,17.20595000,442795.17855550,0
1693893600000,25733.31000000,25739.06000000,25729.73000000,25729.74000000,50.76729000,1693893899999,1306365.39043810,1516,20.52861000,528239.70656080,0
1693893900000,25729.73000000,25729.74000000,25722.85000000,25725.74000000,24.33516000,1693894199999,626039.74655250,1121,9.25556000,238090.29913260,0
1693894200000,25725.75000000,25736.03000000,25725.13000000,25736.03000000,35.79843000,1693894499999,921084.86994730,1353,9.81368000,252500.65607090,0
1693894500000,25736.03000000,25741.46000000,25736.02000000,25737.11000000,34.54692000,1693894799999,889178.48015480,1564,15.14108000,389708.27407040,0
1693894800000,25737.10000000,25738.79000000,25725.00000000,25725.01000000,27.93648000,1693895099999,718916.90512880,1330,4.13059000,106294.75018310,0
1693895100000,25725.00000000,25725.01000000,25710.22000000,25710.22000000,47.07132000,1693895399999,1210519.96972420,1538,7.95098000,204454.29390740,0
1693895400000,25710.22000000,25710.23000000,25695.34000000,25699.47000000,44.58687000,1693895699999,1145964.95385760,1570,12.42319000,319252.28626730,0
1693895700000,25699.48000000,25701.57000000,25688.42000000,25692.16000000,58.86081000,1693895999999,1512390.07697200,2202,26.67527000,685396.68716470,0
1693896000000,25692.17000000,25700.48000000,25692.16000000,25700.48000000,32.29175000,1693896299999,829829.56903370,1389,17.59378000,452118.52411210,0
1693896300000,25700.48000000,25706.91000000,25694.94000000,25695.85000000,76.21861000,1693896599999,1958944.15478980,1945,22.90256000,588655.83338810,0
1693896600000,25695.85000000,25702.20000000,25682.55000000,25702.20000000,104.15717000,1693896899999,2675773.42804660,2099,38.49744000,989106.05542160,0
1693896900000,25702.20000000,25711.98000000,25690.00000000,25690.00000000,44.53485000,1693897199999,1144694.29044090,1493,11.00284000,282830.53488700,0
1693897200000,25690.00000000,25709.53000000,25690.00000000,25708.94000000,73.73427000,1693897499999,1895076.31433200,1763,61.54042000,1581652.29816260,0
1693897500000,25708.93000000,25714.99000000,25708.93000000,25709.61000000,46.27282000,1693897799999,1189821.46731610,1523,25.77181000,662664.30334380,0
1693897800000,25709.60000000,25714.98000000,25701.90000000,25709.55000000,53.19394000,1693898099999,1367506.21652180,1775,35.71266000,918057.57716660,0
1693898100000,25709.56000000,25709.56000000,25687.57000000,25691.60000000,88.62696000,1693898399999,2277268.79474890,1852,21.96527000,564448.97768660,0
1693898400000,25691.59000000,25711.97000000,25687.58000000,25711.96000000,52.71045000,1693898699999,1354485.15236270,1698,30.51479000,784186.74764720,0
1693898700000,25711.96000000,25721.21000000,25711.96000000,25721.20000000,39.34228000,1693898999999,1011681.15185730,1646,25.96731000,667745.40372120,0
1693899000000,25721.21000000,25722.09000000,25715.56000000,25722.09000000,43.12892000,1693899299999,1109287.64190920,1689,18.82640000,484203.17255280,0
1693899300000,25722.08000000,25722.09000000,25703.02000000,25703.03000000,50.84480000,1693899599999,1307350.29169850,2071,9.90884000,254784.82781230,0
1693899600000,25703.03000000,25713.53000000,25698.31000000,25713.52000000,41.66779000,1693899899999,1070992.25639830,1440,22.49289000,578149.30603420,0
1693899900000,25713.52000000,25736.22000000,25713.52000000,25724.30000000,64.10625000,1693900199999,1649317.65431570,1907,39.29693000,1010945.94814570,0
1693900200000,25724.31000000,25736.09000000,25724.30000000,25732.33000000,45.46181000,1693900499999,1169834.20108280,1678,24.28995000,625004.48973580,0
1693900500000,25732.33000000,25735.57000000,25721.95000000,25735.56000000,46.46636000,1693900799999,1195570.84372850,1576,25.98104000,668486.03467230,0
1693900800000,25735.57000000,25742.67000000,25732.02000000,25742.66000000,56.10578000,1693901099999,1444043.80621090,1785,37.38955000,962334.13293190,0
1693901100000,25742.66000000,25812.09000000,25742.66000000,25767.32000000,295.65925000,1693901399999,7619925.14568410,5015,183.91166000,4739953.41237170,0
1693901400000,25767.32000000,25767.33000000,25741.67000000,25743.98000000,59.98859000,1693901699999,1544753.70749020,1942,20.37124000,524577.16713040,0
1693901700000,25743.99000000,25754.18000000,25725.00000000,25726.30000000,100.16172000,1693901999999,2578322.76801060,2235,44.96739000,1157645.99119880,0
1693902000000,25726.30000000,25727.57000000,25714.57000000,25714.58000000,60.24738000,1693902299999,1549595.02326200,1772,14.58058000,374990.48400860,0
1693902300000,25714.58000000,25714.58000000,25700.21000000,25703.34000000,74.05543000,1693902599999,1903603.89685160,2046,37.78232000,971192.76475450,0
1693902600000,25703.34000000,25709.32000000,25691.19000000,25691.20000000,62.97369000,1693902899999,1618367.70239640,1944,11.27324000,289723.34923910,0
1693902900000,25691.19000000,25695.11000000,25654.00000000,25674.20000000,195.69840000,1693903199999,5023673.35995440,3341,78.62890000,2018232.63216010,0
1693903200000,25674.20000000,25686.15000000,25664.63000000,25666.56000000,49.11146000,1693903499999,1260756.32264740,1648,26.36172000,676692.90302660,0
1693903500000,25666.55000000,25695.00000000,25663.05000000,25695.00000000,77.68465000,1693903799999,1994624.19760880,1899,48.53720000,1246371.91507400,0
1693903800000,25695.00000000,25707.02000000,25679.16000000,25707.01000000,95.06637000,1693904099999,2442394.70250550,2096,56.37747000,1448433.85202850,0
1693904100000,25707.02000000,25713.72000000,25697.40000000,25710.92000000,70.03087000,1693904399999,1800174.10634890,2105,37.89889000,974154.89993560,0
1693904400000,25710.92000000,25723.02000000,25708.25000000,25716.30000000,59.53296000,1693904699999,1531015.02975260,2121,23.38524000,601380.50450650,0
1693904700000,25716.29000000,25717.87000000,25700.44000000,25711.37000000,125.77103000,1693904999999,3233146.89802800,2373,34.71140000,892328.41720230,0
1693905000000,25711.37000000,25722.71000000,25710.64000000,25722.70000000,57.35355000,1693905299999,1474965.97755550,1603,28.92894000,743972.22193070,0
1693905300000,25722.70000000,25747.24000000,25722.70000000,25738.20000000,93.30283000,1693905599999,2400562.32002110,1857,77.27545000,1988057.30571980,0
1693905600000,25738.19000000,25738.20000000,25702.26000000,25705.14000000,81.53348000,1693905899999,2096699.74347140,1743,15.55878000,400085.70244030,0
1693905900000,25705.15000000,25716.44000000,25704.32000000,25716.43000000,48.51635000,1693906199999,1247246.37433880,1491,25.97015000,667631.71031990,0
1693906200000,25716.43000000,25728.95000000,25716.43000000,25720.50000000,30.10623000,1693906499999,774483.63459340,1343,11.15023000,286833.54787590,0
1693906500000,25720.51000000,25756.19000000,25720.50000000,25751.71000000,40.90036000,1693906799999,1052750.12726360,1669,23.98265000,617286.37936130,0
1693906800000,25751.72000000,25769.99000000,25746.06000000,25754.70000000,54.54233000,1693907099999,1404827.65240230,1923,28.74173000,740279.78521040,0
1693907100000,25754.69000000,25790.10000000,25754.69000000,25771.36000000,105.49201000,1693907399999,2719117.84086080,2569,45.38987000,1169768.55679790,0
1693907400000,25771.36000000,25794.38000000,25763.88000000,25770.00000000,54.59191000,1693907699999,1407186.54100430,1704,40.10202000,1033668.14472170,0
1693907700000,25770.00000000,25770.00000000,25751.98000000,25752.27000000,28.11974000,1693907999999,724325.90268290,1447,9.29912000,239503.85360700,0
1693908000000,25752.26000000,25760.64000000,25751.87000000,25751.87000000,36.62023000,1693908299999,943282.05760170,1528,16.50328000,425087.28525570,0
1693908300000,25751.87000000,25760.00000000,25747.20000000,25760.00000000,57.98560000,1693908599999,1493185.36090250,1821,36.26604000,933892.74270500,0
1693908600000,25759.99000000,25780.80000000,25759.99000000,25780.80000000,33.77595000,1693908899999,870438.96094750,1623,20.26853000,522328.08472760,0
1693908900000,25780.79000000,25794.65000000,25772.43000000,25781.94000000,88.42817000,1693909199999,2280052.31828990,1907,63.29763000,1632119.81805300,0
1693909200000,25781.94000000,25790.89000000,25770.98000000,25790.88000000,33.44725000,1693909499999,862196.77133350,1553,19.66692000,506969.19179200,0
1693909500000,25790.89000000,25810.16000000,25790.88000000,25795.47000000,64.83275000,1693909799999,1672692.80870370,2337,42.75169000,1103009.27697460,0
1693909800000,25795.46000000,25801.91000000,25770.54000000,25770.54000000,76.75952000,1693910099999,1979666.32180200,2150,29.64171000,764556.99821670,0
1693910100000,25770.54000000,25774.54000000,25759.16000000,25763.59000000,94.88737000,1693910399999,2444904.87628760,2035,58.86003000,1516569.54113230,0
1693910400000,25763.59000000,25766.00000000,25757.21000000,25757.22000000,31.12755000,1693910699999,801833.61552250,1449,7.74838000,199605.58691600,0
1693910700000,25757.21000000,25765.28000000,25757.21000000,25764.02000000,37.78994000,1693910999999,973580.30016230,1397,18.12429000,466922.78789180,0
1693911000000,25764.01000000,25771.72000000,25764.01000000,25768.92000000,28.41954000,1693911299999,732285.32424130,1387,13.22343000,340736.34484240,0
1693911300000,25768.92000000,25771.68000000,25753.85000000,25758.01000000,59.67150000,1693911599999,1537246.28372380,1570,26.90905000,693130.58997660,0
1693911600000,25758.00000000,25773.04000000,25758.00000000,25773.04000000,51.32675000,1693911899999,1322584.54817700,1500,31.97912000,823982.23421900,0
1693911900000,25773.03000000,25773.04000000,25750.60000000,25755.22000000,50.60706000,1693912199999,1303781.34344220,1518,16.23007000,418104.65481340,0
1693912200000,25755.22000000,25762.86000000,25746.14000000,25751.88000000,61.35694000,1693912499999,1580211.50504280,1768,37.00076000,952909.07712920,0
1693912500000,25751.87000000,25762.06000000,25751.28000000,25758.67000000,31.57878000,1693912799999,813386.37849000,1329,20.89516000,538194.65144400,0
1693912800000,25758.67000000,25770.18000000,25746.37000000,25762.36000000,255.58988000,1693913099999,6583493.63684350,2653,200.33591000,5159968.60533500,0
1693913100000,25762.37000000,25770.00000000,25750.12000000,25769.99000000,94.98428000,1693913399999,2447052.51267970,1813,36.61053000,943061.47102090,0
1693913400000,25770.00000000,25771.79000000,25759.31000000,25767.58000000,24.26256000,1693913699999,625178.97276070,1193,9.20316000,237134.43525920,0
1693913700000,25767.59000000,25767.59000000,25760.60000000,25764.76000000,49.56024000,1693913999999,1276834.89013020,1233,19.49197000,502139.22948140,0
1693914000000,25764.76000000,25771.79000000,25760.00000000,25760.00000000,31.73159000,1693914299999,817622.75253980,1257,11.62922000,299661.54962500,0
1693914300000,25760.01000000,25780.04000000,25760.00000000,25777.97000000,65.19167000,1693914599999,1680183.79174560,1817,45.28685000,1167103.70137110,0
1693914600000,25777.96000000,25789.23000000,25777.96000000,25789.23000000,103.06295000,1693914899999,2657523.29277650,1659,44.84866000,1156408.90772740,0
1693914900000,25789.22000000,25796.97000000,25780.18000000,25783.68000000,102.94294000,1693915199999,2654641.48544440,1902,52.17731000,1345563.86535080,0
1693915200000,25783.69000000,25791.18000000,25783.68000000,25784.55000000,37.71533000,1693915499999,972621.46599460,1778,21.89000000,564503.74872290,0
1693915500000,25784.55000000,25784.56000000,25745.97000000,25746.33000000,137.75590000,1693915799999,3549020.63394620,2488,33.77407000,869968.07015310,0
1693915800000,25746.33000000,25759.02000000,25741.73000000,25759.01000000,85.91650000,1693916099999,2212141.68409200,2110,62.55388000,1610628.78791950,0
1693916100000,25759.02000000,25765.93000000,25703.41000000,25717.99000000,160.14659000,1693916399999,4120537.33079340,3088,50.12784000,1289643.93647330,0
1693916400000,25717.98000000,25733.76000000,25717.98000000,25729.12000000,52.09437000,1693916699999,1340265.76319230,1924,29.46383000,757984.72176740,0
1693916700000,25729.13000000,25742.70000000,25722.55000000,25725.47000000,62.59116000,1693916999999,1610549.59762960,2071,33.93472000,873168.09752130,0
1693917000000,25725.47000000,25725.48000000,25710.90000000,25720.82000000,58.92503000,1693917299999,1515409.56866630,1674,19.96411000,513404.26254220,0
1693917300000,25720.83000000,25728.56000000,25714.86000000,25724.79000000,72.34842000,1693917599999,1861047.79263630,2050,31.37521000,807019.59725980,0
1693917600000,25724.79000000,25777.00000000,25700.00000000,25771.19000000,149.52452000,1693917899999,3847720.74622620,3221,80.72705000,2077414.71325420,0
1693917900000,25771.18000000,25779.87000000,25750.39000000,25778.74000000,65.06476000,1693918199999,1676609.58664490,2236,38.94123000,1003429.65652330,0
1693918200000,25778.74000000,25839.00000000,25768.47000000,25824.16000000,211.01767000,1693918499999,5446013.37482020,4310,134.69221000,3475648.08888550,0
1693918500000,25824.16000000,25837.78000000,25811.65000000,25824.26000000,155.52205000,1693918799999,4016916.50504200,2655,70.12716000,1811251.10978570,0
1693918800000,25824.26000000,25832.23000000,25792.35000000,25792.35000000,101.37804000,1693919099999,2616734.50278560,2072,29.38937000,758667.82941700,0
1693919100000,25792.36000000,25799.02000000,25770.56000000,25774.87000000,79.71087000,1693919399999,2055179.48301180,1982,34.93787000,900809.47570800,0
1693919400000,25774.86000000,25810.00000000,25773.85000000,25788.18000000,103.59279000,1693919699999,2671615.29925690,2148,66.76699000,1721704.30172620,0
1693919700000,25788.18000000,25800.00000000,25783.08000000,25800.00000000,48.96581000,1693919999999,1262840.02062160,1761,27.27840000,703514.92023330,0
1693920000000,25800.00000000,25804.41000000,25781.85000000,25789.73000000,85.36354000,1693920299999,2201481.95266030,1960,46.00844000,1186475.81428410,0
1693920300000,25789.73000000,25794.86000000,25782.19000000,25782.26000000,53.26916000,1693920599999,1373607.57035800,1620,18.72836000,482932.00110530,0
1693920600000,25782.26000000,25789.44000000,25760.87000000,25761.63000000,84.57118000,1693920899999,2179850.08125000,2438,43.96922000,1133328.63619090,0
1693920900000,25761.63000000,25778.94000000,25736.03000000,25752.27000000,84.73380000,1693921199999,2182631.20192420,2737,39.61580000,1020429.69956240,0
1693921200000,25752.26000000,25773.30000000,25746.00000000,25756.50000000,106.79085000,1693921499999,2751050.12086380,2006,54.15511000,1394999.22466650,0
1693921500000,25756.50000000,25776.75000000,25750.00000000,25751.19000000,72.39042000,1693921799999,1864946.38001090,1836,36.20103000,932482.36494200,0
1693921800000,25751.19000000,25768.03000000,25741.75000000,25751.55000000,97.44957000,1693922099999,2509741.79828820,2093,40.62627000,1046311.20140630,0
1693922100000,25750.99000000,25762.10000000,25736.25000000,25736.25000000,146.93148000,1693922399999,3783379.45271820,2318,51.37841000,1322949.80375590,0
1693922400000,25736.26000000,25740.00000000,25706.59000000,25721.01000000,119.28900000,1693922699999,3068834.93969760,3022,35.75933000,919814.99198190,0
1693922700000,25721.01000000,25723.88000000,25708.09000000,25722.86000000,99.41136000,1693922999999,2556463.36324810,2472,32.78758000,843129.30324110,0
1693923000000,25722.86000000,25766.08000000,25717.15000000,25717.16000000,101.19733000,1693923299999,2605610.59034020,2644,60.68348000,1562561.08261190,0
1693923300000,25717.16000000,25734.37000000,25708.35000000,25719.27000000,125.24266000,1693923599999,3221144.35248010,2638,49.75132000,1279478.38779400,0
1693923600000,25719.27000000,25731.12000000,25703.84000000,25726.24000000,89.17244000,1693923899999,2293203.25370380,2518,27.90497000,717652.66193840,0
1693923900000,25726.25000000,25734.16000000,25681.18000000,25698.04000000,149.79429000,1693924199999,3849189.83258550,3874,67.26372000,1728320.18721500,0
1693924200000,25698.04000000,25708.51000000,25662.17000000,25662.18000000,105.40215000,1693924499999,2707171.67285140,3369,39.77479000,1021670.12116160,0
1693924500000,25662.18000000,25675.52000000,25625.03000000,25668.85000000,264.61273000,1693924799999,6788650.07854560,4684,126.65843000,3249432.04313940,0
1693924800000,25668.84000000,25694.07000000,25664.06000000,25679.15000000,65.40575000,1693925099999,1679336.32755940,2520,32.66437000,838668.38656780,0
1693925100000,25679.15000000,25711.15000000,25662.09000000,25706.89000000,103.78915000,1693925399999,2666342.53325420,2621,59.02139000,1516189.97777280,0
1693925400000,25706.89000000,25710.00000000,25685.01000000,25710.00000000,121.06669000,1693925699999,3111471.24668490,2263,29.03641000,746223.49820070,0
1693925700000,25709.99000000,25717.71000000,25705.57000000,25716.23000000,57.21910000,1693925999999,1471198.53133340,2085,35.77693000,919866.16002390,0
1693926000000,25716.24000000,25732.41000000,25707.29000000,25730.00000000,105.29624000,1693926299999,2708406.68952180,2674,61.45233000,1580579.95781470,0
1693926300000,25729.99000000,25793.19000000,25728.00000000,25779.34000000,314.94975000,1693926599999,8114016.69450420,4517,223.24709000,5751196.89352420,0
1693926600000,25779.34000000,25831.77000000,25766.50000000,25823.20000000,303.69757000,1693926899999,7838060.27637240,4674,167.38308000,4319959.80866690,0
1693926900000,25823.20000000,25915.49000000,25792.54000000,25843.99000000,603.80378000,1693927199999,15602279.50985500,7930,349.89272000,9040811.64075970,0
1693927200000,25843.98000000,25882.82000000,25786.34000000,25787.26000000,367.13443000,1693927499999,9487611.40132490,5119,154.00992000,3981023.00681860,0
1693927500000,25787.25000000,25790.73000000,25688.12000000,25694.56000000,314.38970000,1693927799999,8085936.42502650,6583,131.14406000,3372687.27579100,0
1693927800000,25694.57000000,25742.21000000,25671.41000000,25733.29000000,191.97678000,1693928099999,4935442.21407940,4544,113.84723000,2926994.15368620,0
1693928100000,25733.29000000,25784.29000000,25718.12000000,25780.63000000,168.68866000,1693928399999,4343977.31651630,3595,122.77241000,3161687.51054560,0
1693928400000,25780.63000000,25786.18000000,25763.00000000,25774.21000000,59.65655000,1693928699999,1537620.67339600,2492,29.59803000,762845.10314910,0
1693928700000,25774.20000000,25793.19000000,25746.01000000,25782.80000000,116.98420000,1693928999999,3015604.89470220,2968,63.02950000,1624718.33031680,0
1693929000000,25782.80000000,25797.40000000,25770.00000000,25770.01000000,53.91016000,1693929299999,1390195.85522450,2495,27.17613000,700820.04638040,0
1693929300000,25770.01000000,25779.94000000,25753.33000000,25759.37000000,66.01090000,1693929599999,1700576.12474700,2151,21.39530000,551175.87432390,0
1693929600000,25759.38000000,25762.58000000,25735.52000000,25745.00000000,102.92936000,1693929899999,2650594.43372230,3336,29.47866000,759163.24740940,0
1693929900000,25744.99000000,25793.50000000,25744.99000000,25786.37000000,76.33537000,1693930199999,1967726.87189010,3040,35.66527000,919224.60670980,0
1693930200000,25786.36000000,25814.70000000,25780.00000000,25814.70000000,91.33397000,1693930499999,2356687.33286040,3640,56.97320000,1470044.16035190,0
1693930500000,25814.69000000,25817.68000000,25787.60000000,25800.62000000,102.05227000,1693930799999,2633181.74753750,4488,43.29008000,1116820.09645750,0
1693930800000,25800.62000000,25804.41000000,25774.16000000,25804.40000000,86.28202000,1693931099999,2225233.41403630,3416,31.98708000,825049.81639780,0
1693931100000,25804.39000000,25807.47000000,25774.54000000,25780.30000000,97.86450000,1693931399999,2524536.07163350,3287,32.09697000,827984.36596680,0
1693931400000,25780.30000000,25800.00000000,25780.29000000,25797.85000000,80.52638000,1693931699999,2076875.06033810,2831,42.56926000,1097817.57398920,0
1693931700000,25797.86000000,25828.57000000,25797.85000000,25808.83000000,96.78352000,1693931999999,2498449.75702730,3283,55.23351000,1425713.39786240,0
1693932000000,25808.84000000,25833.12000000,25801.13000000,25825.79000000,88.00295000,1693932299999,2272218.92504520,2551,32.03578000,827172.52385460,0
1693932300000,25825.79000000,25845.00000000,25762.15000000,25772.19000000,191.02785000,1693932599999,4929311.97276310,3816,55.38497000,1429441.78572440,0
1693932600000,25772.19000000,25777.67000000,25745.00000000,25747.98000000,216.92677000,1693932899999,5587122.96284770,4214,77.79811000,2003534.96044410,0
1693932900000,25747.98000000,25776.37000000,25741.43000000,25753.62000000,191.12712000,1693933199999,4922932.35018160,2451,94.69946000,2439887.62065290,0
1693933200000,25753.61000000,25753.62000000,25715.51000000,25734.67000000,192.73805000,1693933499999,4960247.63195110,3201,48.33107000,1243645.02721970,0
1693933500000,25734.68000000,25750.74000000,25727.96000000,25733.00000000,65.72508000,1693933799999,1691684.49919010,1918,23.72640000,610734.63116090,0
1693933800000,25733.00000000,25748.92000000,25729.41000000,25739.58000000,92.26592000,1693934099999,2374864.04728770,2233,44.78622000,1152720.61080490,0
1693934100000,25739.57000000,25739.58000000,25706.53000000,25712.39000000,121.75457000,1693934399999,3131585.49028890,2728,32.29008000,830445.24469140,0
1693934400000,25712.38000000,25757.65000000,25710.00000000,25742.82000000,86.65385000,1693934699999,2230327.86914010,2584,44.99531000,1157976.19513280,0
1693934700000,25742.82000000,25750.41000000,25737.33000000,25747.23000000,45.09611000,1693934999999,1160998.58874300,2007,16.74258000,431027.67410160,0
1693935000000,25747.23000000,25759.00000000,25747.23000000,25754.11000000,53.75449000,1693935299999,1384450.72541310,2055,15.15089000,390195.70203060,0
1693935300000,25754.11000000,25768.46000000,25750.40000000,25750.52000000,123.50605000,1693935599999,3181291.72065220,2217,88.21268000,2272216.48802890,0
1693935600000,25750.52000000,25766.74000000,25750.00000000,25766.39000000,32.74962000,1693935899999,843655.27644070,1494,13.04596000,336077.22103190,0
1693935900000,25766.40000000,25774.77000000,25766.39000000,25771.83000000,38.04207000,1693936199999,980410.46031150,1740,16.76561000,432067.58674670,0
1693936200000,25771.82000000,25771.83000000,25752.55000000,25758.02000000,41.00202000,1693936499999,1056324.93397860,1555,9.55593000,246146.35139540,0
1693936500000,25758.03000000,25758.03000000,25745.00000000,25749.08000000,42.39742000,1693936799999,1091743.02242820,1715,11.51365000,296482.57261650,0
1693936800000,25749.09000000,25762.98000000,25749.08000000,25752.68000000,35.13736000,1693937099999,905045.61334940,1660,17.82709000,459142.73951170,0
1693937100000,25752.67000000,25754.16000000,25730.00000000,25741.19000000,97.27277000,1693937399999,2504241.78010780,1940,22.81132000,587179.10308360,0
1693937400000,25741.18000000,25741.19000000,25730.73000000,25735.42000000,38.23559000,1693937699999,983923.28564250,1743,12.41235000,319395.46062040,0
1693937700000,25735.42000000,25751.23000000,25732.35000000,25747.03000000,41.46393000,1693937999999,1067229.86580350,1870,14.93594000,384435.14022270,0
1693938000000,25747.04000000,25754.15000000,25746.46000000,25748.98000000,34.42650000,1693938299999,886551.30748390,1535,7.44046000,191597.83203670,0
